type,ident,Latitude,Longitude,Zone,Boundary,Waterbody,Exclude
WAYPOINT,SUW2322,30.42679482,-83.00538515,3,FALSE,Suwannee River,FALSE
WAYPOINT,SUW2323,30.42766533,-83.00512982,3,FALSE,Suwannee River,FALSE
WAYPOINT,SUW2324,30.42805884,-83.00422872,3,FALSE,Suwannee River,FALSE
WAYPOINT,SUW2325,30.42807266,-83.00318944,3,FALSE,Suwannee River,FALSE
WAYPOINT,SUW2326,30.42853881,-83.00236649,3,FALSE,Suwannee River,FALSE
WAYPOINT,SUW2327,30.42937248,-83.00201174,3,FALSE,Suwannee River,FALSE
WAYPOINT,SUW2328,30.43015955,-83.0024387,3,FALSE,Suwannee River,FALSE
WAYPOINT,SUW2329,30.43046957,-83.00340101,3,FALSE,Suwannee River,FALSE
WAYPOINT,SUW2330,30.43083297,-83.00431132,3,FALSE,Suwannee River,FALSE
WAYPOINT,SUW2331,30.43163328,-83.004727,3,FALSE,Suwannee River,FALSE
WAYPOINT,SUW2332,30.43199934,-83.0039311,3,FALSE,Suwannee River,FALSE
WAYPOINT,SUW2333,30.43183807,-83.00291021,3,FALSE,Suwannee River,FALSE
WAYPOINT,SUW2334,30.43150348,-83.00194464,3,FALSE,Suwannee River,FALSE
WAYPOINT,SUW2335,30.43108227,-83.00102775,3,FALSE,Suwannee River,FALSE
WAYPOINT,SUW2336,30.43066436,-83.00012685,3,FALSE,Suwannee River,FALSE
WAYPOINT,SUW2337,30.43057272,-82.99910925,3,FALSE,Suwannee River,FALSE
WAYPOINT,SUW2338,30.43083587,-82.99817472,3,FALSE,Suwannee River,FALSE
WAYPOINT,SUW2339,30.43057151,-82.99719734,3,FALSE,Suwannee River,FALSE
WAYPOINT,SUW2340,30.42993229,-82.99647176,3,FALSE,Suwannee River,FALSE
WAYPOINT,SUW2341,30.42922929,-82.99583279,3,FALSE,Suwannee River,FALSE
WAYPOINT,SUW2342,30.42840588,-82.9954139,3,FALSE,Suwannee River,FALSE
WAYPOINT,SUW2343,30.42810259,-82.99450986,3,FALSE,Suwannee River,FALSE
WAYPOINT,SUW2344,30.42798232,-82.99349159,3,FALSE,Suwannee River,FALSE
WAYPOINT,SUW2345,30.42785203,-82.99246124,3,FALSE,Suwannee River,FALSE
WAYPOINT,SUW2346,30.42776937,-82.99142573,3,FALSE,Suwannee River,FALSE
WAYPOINT,SUW2347,30.42735421,-82.99051974,3,FALSE,Suwannee River,FALSE
WAYPOINT,SUW2348,30.42667123,-82.98984391,3,FALSE,Suwannee River,FALSE
WAYPOINT,SUW2349,30.42607266,-82.9890783,3,FALSE,Suwannee River,FALSE
WAYPOINT,SUW2350,30.42576633,-82.98811093,3,FALSE,Suwannee River,FALSE
WAYPOINT,SUW2351,30.42561104,-82.9870897,3,FALSE,Suwannee River,FALSE
WAYPOINT,SUW2352,30.42565239,-82.98604905,3,FALSE,Suwannee River,FALSE
WAYPOINT,SUW2353,30.42565919,-82.98501032,3,FALSE,Suwannee River,FALSE
WAYPOINT,SUW2354,30.42489584,-82.98468513,3,FALSE,Suwannee River,FALSE
WAYPOINT,SUW2355,30.42401629,-82.98483292,3,FALSE,Suwannee River,FALSE
WAYPOINT,SUW2356,30.42315528,-82.98452797,3,FALSE,Suwannee River,FALSE
WAYPOINT,SUW2357,30.4223294,-82.98411841,3,FALSE,Suwannee River,FALSE
WAYPOINT,SUW2358,30.42152545,-82.98366048,3,FALSE,Suwannee River,FALSE
WAYPOINT,SUW2359,30.42063621,-82.98349967,3,FALSE,Suwannee River,FALSE
WAYPOINT,SUW2360,30.4197371,-82.98344243,3,FALSE,Suwannee River,FALSE
WAYPOINT,SUW2361,30.41904963,-82.98295982,3,FALSE,Suwannee River,FALSE
WAYPOINT,SUW2362,30.41908599,-82.98192628,3,FALSE,Suwannee River,FALSE
WAYPOINT,SUW2363,30.41913235,-82.98088629,3,FALSE,Suwannee River,FALSE
WAYPOINT,SUW2364,30.4191175,-82.97984708,3,FALSE,Suwannee River,FALSE
WAYPOINT,SUW2365,30.41934147,-82.97884976,3,FALSE,Suwannee River,FALSE
WAYPOINT,SUW2366,30.41983806,-82.97800049,3,FALSE,Suwannee River,FALSE
WAYPOINT,SUW2367,30.41940933,-82.97734582,3,FALSE,Suwannee River,FALSE
WAYPOINT,SUW2368,30.41859171,-82.97763463,3,FALSE,Suwannee River,FALSE
WAYPOINT,SUW2369,30.41808975,-82.97679059,3,FALSE,Suwannee River,FALSE
WAYPOINT,SUW2370,30.41789537,-82.97577415,3,FALSE,Suwannee River,FALSE
WAYPOINT,SUW2371,30.41766916,-82.97476594,3,FALSE,Suwannee River,FALSE
WAYPOINT,SUW2372,30.41750989,-82.97376662,3,FALSE,Suwannee River,FALSE
WAYPOINT,SUW2373,30.41819149,-82.97313501,3,FALSE,Suwannee River,FALSE
WAYPOINT,SUW2374,30.41901587,-82.97291099,3,FALSE,Suwannee River,FALSE
WAYPOINT,SUW2375,30.41865377,-82.97221449,3,FALSE,Suwannee River,FALSE
WAYPOINT,SUW2376,30.41775433,-82.97219381,3,FALSE,Suwannee River,FALSE
WAYPOINT,SUW2377,30.4172491,-82.9714804,3,FALSE,Suwannee River,FALSE
WAYPOINT,SUW2378,30.41751482,-82.97048705,3,FALSE,Suwannee River,FALSE
WAYPOINT,SUW2379,30.41749447,-82.96946527,3,FALSE,Suwannee River,FALSE
WAYPOINT,SUW2380,30.41687013,-82.96876671,3,FALSE,Suwannee River,FALSE
WAYPOINT,SUW2381,30.41687693,-82.96775599,3,FALSE,Suwannee River,FALSE
WAYPOINT,SUW2382,30.41730461,-82.96683946,3,FALSE,Suwannee River,FALSE
WAYPOINT,SUW2383,30.41744121,-82.96586231,3,FALSE,Suwannee River,FALSE
WAYPOINT,SUW2384,30.41663516,-82.96545056,3,FALSE,Suwannee River,FALSE
WAYPOINT,SUW2385,30.41577716,-82.9651323,3,FALSE,Suwannee River,FALSE
WAYPOINT,SUW2386,30.41521464,-82.96433372,3,FALSE,Suwannee River,FALSE
WAYPOINT,SUW2387,30.41500407,-82.96332855,3,FALSE,Suwannee River,FALSE
WAYPOINT,SUW2388,30.41475344,-82.96233067,3,FALSE,Suwannee River,FALSE
WAYPOINT,SUW2389,30.4145068,-82.96132944,3,FALSE,Suwannee River,FALSE
WAYPOINT,SUW2390,30.41416687,-82.96036584,3,FALSE,Suwannee River,FALSE
WAYPOINT,SUW2391,30.4140987,-82.95934455,3,FALSE,Suwannee River,FALSE
WAYPOINT,SUW2392,30.41428639,-82.95832857,3,FALSE,Suwannee River,FALSE
WAYPOINT,SUW2393,30.41409653,-82.95733077,3,FALSE,Suwannee River,FALSE
WAYPOINT,SUW2394,30.41375065,-82.95637411,3,FALSE,Suwannee River,FALSE
WAYPOINT,SUW2395,30.41320536,-82.95555999,3,FALSE,Suwannee River,FALSE
WAYPOINT,SUW2396,30.41252792,-82.95487307,3,FALSE,Suwannee River,FALSE
WAYPOINT,SUW2397,30.41174333,-82.95443095,3,FALSE,Suwannee River,FALSE
WAYPOINT,SUW2398,30.41102068,-82.95492258,3,FALSE,Suwannee River,FALSE
WAYPOINT,SUW2399,30.41038326,-82.95556828,3,FALSE,Suwannee River,FALSE
WAYPOINT,SUW2400,30.40975218,-82.95488236,3,FALSE,Suwannee River,FALSE
WAYPOINT,SUW2401,30.40950438,-82.95388955,3,FALSE,Suwannee River,FALSE
WAYPOINT,SUW2402,30.40939066,-82.95286157,3,FALSE,Suwannee River,FALSE
WAYPOINT,SUW2403,30.40922522,-82.95183814,3,FALSE,Suwannee River,FALSE
WAYPOINT,SUW2404,30.40859726,-82.95113996,3,FALSE,Suwannee River,FALSE
WAYPOINT,SUW2405,30.40774606,-82.95080072,3,FALSE,Suwannee River,FALSE
WAYPOINT,SUW2406,30.40690405,-82.95043598,3,FALSE,Suwannee River,FALSE
WAYPOINT,SUW2407,30.40629932,-82.94973476,3,FALSE,Suwannee River,FALSE
WAYPOINT,SUW2408,30.40640014,-82.94872783,3,FALSE,Suwannee River,FALSE
WAYPOINT,SUW2409,30.40657954,-82.94771345,3,FALSE,Suwannee River,FALSE
WAYPOINT,SUW2410,30.4061425,-82.94687753,3,FALSE,Suwannee River,FALSE
WAYPOINT,SUW2411,30.40540464,-82.94722951,3,FALSE,Suwannee River,FALSE
WAYPOINT,SUW2412,30.40485867,-82.94805627,3,FALSE,Suwannee River,FALSE
WAYPOINT,SUW2413,30.40403196,-82.94829231,3,FALSE,Suwannee River,FALSE
WAYPOINT,SUW2414,30.40314761,-82.94814554,3,FALSE,Suwannee River,FALSE
WAYPOINT,SUW2415,30.40228371,-82.94840483,3,FALSE,Suwannee River,FALSE
WAYPOINT,SUW2416,30.40151298,-82.94893323,3,FALSE,Suwannee River,FALSE
WAYPOINT,SUW2417,30.40085906,-82.94848984,3,FALSE,Suwannee River,FALSE
WAYPOINT,SUW2418,30.40088909,-82.94746049,3,FALSE,Suwannee River,FALSE
WAYPOINT,SUW2419,30.4008751,-82.94642103,3,FALSE,Suwannee River,FALSE
WAYPOINT,SUW2420,30.40071897,-82.94539653,3,FALSE,Suwannee River,FALSE
WAYPOINT,SUW2421,30.40035533,-82.9444492,3,FALSE,Suwannee River,FALSE
WAYPOINT,SUW2422,30.40016618,-82.94348447,3,FALSE,Suwannee River,FALSE
WAYPOINT,SUW2423,30.40034785,-82.94249794,3,FALSE,Suwannee River,FALSE
WAYPOINT,SUW2424,30.40011324,-82.94149653,3,FALSE,Suwannee River,FALSE
WAYPOINT,SUW2425,30.40003191,-82.94046393,3,FALSE,Suwannee River,FALSE
WAYPOINT,SUW2426,30.40011395,-82.93944255,3,FALSE,Suwannee River,FALSE
WAYPOINT,SUW2427,30.39973888,-82.93853095,3,FALSE,Suwannee River,FALSE
WAYPOINT,SUW2428,30.3989605,-82.93802108,3,FALSE,Suwannee River,FALSE
WAYPOINT,SUW2429,30.3981209,-82.93764318,3,FALSE,Suwannee River,FALSE
WAYPOINT,SUW2430,30.39728384,-82.9372576,3,FALSE,Suwannee River,FALSE
WAYPOINT,SUW2431,30.39648468,-82.93677762,3,FALSE,Suwannee River,FALSE
WAYPOINT,SUW2432,30.3957289,-82.93621165,3,FALSE,Suwannee River,FALSE
WAYPOINT,SUW2433,30.39498948,-82.93562626,3,FALSE,Suwannee River,FALSE
WAYPOINT,SUW2434,30.39468889,-82.93467961,3,FALSE,Suwannee River,FALSE
WAYPOINT,SUW2435,30.39490434,-82.93367917,3,FALSE,Suwannee River,FALSE
WAYPOINT,SUW2436,30.39495089,-82.93275147,3,FALSE,Suwannee River,FALSE
WAYPOINT,SUW2437,30.394101,-82.93297009,3,FALSE,Suwannee River,FALSE
WAYPOINT,SUW2438,30.39321823,-82.93302214,3,FALSE,Suwannee River,FALSE
WAYPOINT,SUW2439,30.39238078,-82.93264554,3,FALSE,Suwannee River,FALSE
WAYPOINT,SUW2440,30.39157708,-82.93217716,3,FALSE,Suwannee River,FALSE
WAYPOINT,SUW2441,30.39076425,-82.93172803,3,FALSE,Suwannee River,FALSE
WAYPOINT,SUW2442,30.38997219,-82.93124028,3,FALSE,Suwannee River,FALSE
WAYPOINT,SUW2443,30.38941253,-82.9304276,3,FALSE,Suwannee River,FALSE
WAYPOINT,SUW2444,30.38907946,-82.92948544,3,FALSE,Suwannee River,FALSE
WAYPOINT,SUW2445,30.3898286,-82.92929183,3,FALSE,Suwannee River,FALSE
WAYPOINT,SUW2446,30.3906391,-82.92894254,3,FALSE,Suwannee River,FALSE
WAYPOINT,SUW2447,30.39118732,-82.92813672,3,FALSE,Suwannee River,FALSE
WAYPOINT,SUW2448,30.39071322,-82.92730559,3,FALSE,Suwannee River,FALSE
WAYPOINT,SUW2449,30.39005397,-82.92659555,3,FALSE,Suwannee River,FALSE
WAYPOINT,SUW2450,30.3893837,-82.92590052,3,FALSE,Suwannee River,FALSE
WAYPOINT,SUW2451,30.38869027,-82.92523539,3,FALSE,Suwannee River,FALSE
WAYPOINT,SUW2452,30.38806761,-82.92448796,3,FALSE,Suwannee River,FALSE
WAYPOINT,SUW2453,30.38758882,-82.9236067,3,FALSE,Suwannee River,FALSE
WAYPOINT,SUW2454,30.38712419,-82.92271423,3,FALSE,Suwannee River,FALSE
WAYPOINT,SUW2455,30.38668139,-82.92180707,3,FALSE,Suwannee River,FALSE
WAYPOINT,SUW2456,30.38626311,-82.9208845,3,FALSE,Suwannee River,FALSE
WAYPOINT,SUW2457,30.38592788,-82.91992099,3,FALSE,Suwannee River,FALSE
WAYPOINT,SUW2458,30.38590418,-82.91888863,3,FALSE,Suwannee River,FALSE
WAYPOINT,SUW2459,30.38604562,-82.91786175,3,FALSE,Suwannee River,FALSE
WAYPOINT,SUW2460,30.38592172,-82.9168369,3,FALSE,Suwannee River,FALSE
WAYPOINT,SUW2461,30.38559487,-82.91588677,3,FALSE,Suwannee River,FALSE
WAYPOINT,SUW2462,30.38477825,-82.91545864,3,FALSE,Suwannee River,FALSE
WAYPOINT,SUW2463,30.38388539,-82.91545264,3,FALSE,Suwannee River,FALSE
WAYPOINT,SUW2464,30.3832428,-82.91500855,3,FALSE,Suwannee River,FALSE
WAYPOINT,SUW2465,30.38360316,-82.91406888,3,FALSE,Suwannee River,FALSE
WAYPOINT,SUW2466,30.38393063,-82.9131026,3,FALSE,Suwannee River,FALSE
WAYPOINT,SUW2467,30.38380632,-82.91207771,3,FALSE,Suwannee River,FALSE
WAYPOINT,SUW2468,30.38350906,-82.9110952,3,FALSE,Suwannee River,FALSE
WAYPOINT,SUW2469,30.38306746,-82.91019188,3,FALSE,Suwannee River,FALSE
WAYPOINT,SUW2470,30.38246658,-82.90941726,3,FALSE,Suwannee River,FALSE
WAYPOINT,SUW2471,30.38165307,-82.90903601,3,FALSE,Suwannee River,FALSE
WAYPOINT,SUW2472,30.38075866,-82.90905046,3,FALSE,Suwannee River,FALSE
WAYPOINT,SUW2473,30.38012676,-82.90840682,3,FALSE,Suwannee River,FALSE
WAYPOINT,SUW2474,30.38084845,-82.90801714,3,FALSE,Suwannee River,FALSE
WAYPOINT,SUW2475,30.38174307,-82.90813971,3,FALSE,Suwannee River,FALSE
WAYPOINT,SUW2476,30.38263169,-82.9082301,3,FALSE,Suwannee River,FALSE
WAYPOINT,SUW2477,30.38352753,-82.9081183,3,FALSE,Suwannee River,FALSE
WAYPOINT,SUW2478,30.3843525,-82.90774576,3,FALSE,Suwannee River,FALSE
WAYPOINT,SUW2479,30.38466956,-82.90683916,3,FALSE,Suwannee River,FALSE
WAYPOINT,SUW2480,30.38455205,-82.90581547,3,FALSE,Suwannee River,FALSE
WAYPOINT,SUW2481,30.38402994,-82.90499594,3,FALSE,Suwannee River,FALSE
WAYPOINT,SUW2482,30.38341613,-82.90423704,3,FALSE,Suwannee River,FALSE
WAYPOINT,SUW2483,30.38326362,-82.9032852,3,FALSE,Suwannee River,FALSE
WAYPOINT,SUW2484,30.3840356,-82.90278637,3,FALSE,Suwannee River,FALSE
WAYPOINT,SUW2485,30.38488763,-82.90245367,3,FALSE,Suwannee River,FALSE
WAYPOINT,SUW2486,30.3857452,-82.9026484,3,FALSE,Suwannee River,FALSE
WAYPOINT,SUW2487,30.3864792,-82.90323619,3,FALSE,Suwannee River,FALSE
WAYPOINT,SUW2488,30.38650076,-82.90424869,3,FALSE,Suwannee River,FALSE
WAYPOINT,SUW2489,30.3862937,-82.90526054,3,FALSE,Suwannee River,FALSE
WAYPOINT,SUW2490,30.38644091,-82.90617751,3,FALSE,Suwannee River,FALSE
WAYPOINT,SUW2491,30.38726966,-82.90657381,3,FALSE,Suwannee River,FALSE
WAYPOINT,SUW2492,30.38801868,-82.90627126,3,FALSE,Suwannee River,FALSE
WAYPOINT,SUW2493,30.38816804,-82.90526248,3,FALSE,Suwannee River,FALSE
WAYPOINT,SUW2494,30.38809055,-82.90422619,3,FALSE,Suwannee River,FALSE
WAYPOINT,SUW2495,30.38790802,-82.90320726,3,FALSE,Suwannee River,FALSE
WAYPOINT,SUW2496,30.38761122,-82.90222411,3,FALSE,Suwannee River,FALSE
WAYPOINT,SUW2497,30.38727063,-82.90126247,3,FALSE,Suwannee River,FALSE
WAYPOINT,SUW2498,30.38730788,-82.90022607,3,FALSE,Suwannee River,FALSE
WAYPOINT,SUW2499,30.38720457,-82.89919198,3,FALSE,Suwannee River,FALSE
WAYPOINT,SUW2500,30.38696849,-82.8981879,3,FALSE,Suwannee River,FALSE
WAYPOINT,SUW2501,30.38681432,-82.89716824,3,FALSE,Suwannee River,FALSE
WAYPOINT,SUW2502,30.38686143,-82.89613,3,FALSE,Suwannee River,FALSE
WAYPOINT,SUW2503,30.38692934,-82.89509183,3,FALSE,Suwannee River,FALSE
WAYPOINT,SUW2504,30.3870898,-82.89406813,3,FALSE,Suwannee River,FALSE
WAYPOINT,SUW2505,30.38734219,-82.89306857,3,FALSE,Suwannee River,FALSE
WAYPOINT,SUW2506,30.3876227,-82.89208158,3,FALSE,Suwannee River,FALSE
WAYPOINT,SUW2507,30.38717244,-82.89122784,3,FALSE,Suwannee River,FALSE
WAYPOINT,SUW2508,30.38668273,-82.89036066,3,FALSE,Suwannee River,FALSE
WAYPOINT,SUW2509,30.3863239,-82.88940632,3,FALSE,Suwannee River,FALSE
WAYPOINT,SUW2510,30.38575711,-82.8887596,3,FALSE,Suwannee River,FALSE
WAYPOINT,SUW2511,30.38489597,-82.88902311,3,FALSE,Suwannee River,FALSE
WAYPOINT,SUW2512,30.3840854,-82.88947798,3,FALSE,Suwannee River,FALSE
WAYPOINT,SUW2513,30.3833176,-82.89002168,3,FALSE,Suwannee River,FALSE
WAYPOINT,SUW2514,30.38258644,-82.89063039,3,FALSE,Suwannee River,FALSE
WAYPOINT,SUW2515,30.38192403,-82.89132937,3,FALSE,Suwannee River,FALSE
WAYPOINT,SUW2516,30.38110287,-82.89162997,3,FALSE,Suwannee River,FALSE
WAYPOINT,SUW2517,30.3804407,-82.89103113,3,FALSE,Suwannee River,FALSE
WAYPOINT,SUW2518,30.37964341,-82.89067073,3,FALSE,Suwannee River,FALSE
WAYPOINT,SUW2519,30.37874593,-82.89057813,3,FALSE,Suwannee River,FALSE
WAYPOINT,SUW2520,30.37791334,-82.89072937,3,FALSE,Suwannee River,FALSE
WAYPOINT,SUW2521,30.37722547,-82.89139864,3,FALSE,Suwannee River,FALSE
WAYPOINT,SUW2522,30.37646935,-82.89196136,3,FALSE,Suwannee River,FALSE
WAYPOINT,SUW2523,30.37568802,-82.89248011,3,FALSE,Suwannee River,FALSE
WAYPOINT,SUW2524,30.37497689,-82.89310387,3,FALSE,Suwannee River,FALSE
WAYPOINT,SUW2525,30.37417191,-82.89347606,3,FALSE,Suwannee River,FALSE
WAYPOINT,SUW2526,30.37340468,-82.89299359,4,FALSE,Suwannee River,FALSE
WAYPOINT,SUW2527,30.37288763,-82.89214534,4,FALSE,Suwannee River,FALSE
WAYPOINT,SUW2528,30.37257989,-82.89116773,4,FALSE,Suwannee River,FALSE
WAYPOINT,SUW2529,30.37206391,-82.89033741,4,FALSE,Suwannee River,FALSE
WAYPOINT,SUW2530,30.37125501,-82.88989355,4,FALSE,Suwannee River,FALSE
WAYPOINT,SUW2531,30.37040347,-82.88955488,4,FALSE,Suwannee River,FALSE
WAYPOINT,SUW2532,30.3696267,-82.88902982,4,FALSE,Suwannee River,FALSE
WAYPOINT,SUW2533,30.36885899,-82.88848598,4,FALSE,Suwannee River,FALSE
WAYPOINT,SUW2534,30.36814386,-82.88785425,4,FALSE,Suwannee River,FALSE
WAYPOINT,SUW2535,30.36769149,-82.88696296,4,FALSE,Suwannee River,FALSE
WAYPOINT,SUW2536,30.36748109,-82.88595172,4,FALSE,Suwannee River,FALSE
WAYPOINT,SUW2537,30.36725721,-82.88494379,4,FALSE,Suwannee River,FALSE
WAYPOINT,SUW2538,30.36656274,-82.88458256,4,FALSE,Suwannee River,FALSE
WAYPOINT,SUW2539,30.36579527,-82.88511179,4,FALSE,Suwannee River,FALSE
WAYPOINT,SUW2540,30.36522419,-82.88477606,4,FALSE,Suwannee River,FALSE
WAYPOINT,SUW2541,30.36518628,-82.88373599,4,FALSE,Suwannee River,FALSE
WAYPOINT,SUW2542,30.36512788,-82.88269918,4,FALSE,Suwannee River,FALSE
WAYPOINT,SUW2543,30.36528424,-82.88189188,4,FALSE,Suwannee River,FALSE
WAYPOINT,SUW2544,30.36616729,-82.88172061,4,FALSE,Suwannee River,FALSE
WAYPOINT,SUW2545,30.36695674,-82.88137585,4,FALSE,Suwannee River,FALSE
WAYPOINT,SUW2546,30.36715382,-82.88038162,4,FALSE,Suwannee River,FALSE
WAYPOINT,SUW2547,30.36730522,-82.87938357,4,FALSE,Suwannee River,FALSE
WAYPOINT,SUW2548,30.36689733,-82.87848518,4,FALSE,Suwannee River,FALSE
WAYPOINT,SUW2549,30.36616462,-82.87789576,4,FALSE,Suwannee River,FALSE
WAYPOINT,SUW2550,30.36563173,-82.87707209,4,FALSE,Suwannee River,FALSE
WAYPOINT,SUW2551,30.36564121,-82.87604034,4,FALSE,Suwannee River,FALSE
WAYPOINT,SUW2552,30.36559095,-82.87501433,4,FALSE,Suwannee River,FALSE
WAYPOINT,SUW2553,30.36578686,-82.87399826,4,FALSE,Suwannee River,FALSE
WAYPOINT,SUW2554,30.36619497,-82.8730909,4,FALSE,Suwannee River,FALSE
WAYPOINT,SUW2555,30.3664426,-82.87211965,4,FALSE,Suwannee River,FALSE
WAYPOINT,SUW2556,30.36568823,-82.87160322,4,FALSE,Suwannee River,FALSE
WAYPOINT,SUW2557,30.36479172,-82.87149888,4,FALSE,Suwannee River,FALSE
WAYPOINT,SUW2558,30.3638936,-82.87147165,4,FALSE,Suwannee River,FALSE
WAYPOINT,SUW2559,30.36300389,-82.87163288,4,FALSE,Suwannee River,FALSE
WAYPOINT,SUW2560,30.36212233,-82.87184604,4,FALSE,Suwannee River,FALSE
WAYPOINT,SUW2561,30.36125579,-82.87170965,4,FALSE,Suwannee River,FALSE
WAYPOINT,SUW2562,30.36078168,-82.87087674,4,FALSE,Suwannee River,FALSE
WAYPOINT,SUW2563,30.36119472,-82.86997772,4,FALSE,Suwannee River,FALSE
WAYPOINT,SUW2564,30.36181702,-82.86922576,4,FALSE,Suwannee River,FALSE
WAYPOINT,SUW2565,30.3623842,-82.86850391,4,FALSE,Suwannee River,FALSE
WAYPOINT,SUW2566,30.36176892,-82.8678992,4,FALSE,Suwannee River,FALSE
WAYPOINT,SUW2567,30.3609213,-82.8675516,4,FALSE,Suwannee River,FALSE
WAYPOINT,SUW2568,30.3600981,-82.86713532,4,FALSE,Suwannee River,FALSE
WAYPOINT,SUW2569,30.35928023,-82.86672696,4,FALSE,Suwannee River,FALSE
WAYPOINT,SUW2570,30.3584044,-82.86648476,4,FALSE,Suwannee River,FALSE
WAYPOINT,SUW2571,30.35786925,-82.86566269,4,FALSE,Suwannee River,FALSE
WAYPOINT,SUW2572,30.35751427,-82.86470759,4,FALSE,Suwannee River,FALSE
WAYPOINT,SUW2573,30.35727366,-82.86370459,4,FALSE,Suwannee River,FALSE
WAYPOINT,SUW2574,30.35724031,-82.86266729,4,FALSE,Suwannee River,FALSE
WAYPOINT,SUW2575,30.35746491,-82.86166193,4,FALSE,Suwannee River,FALSE
WAYPOINT,SUW2576,30.35801676,-82.86084531,4,FALSE,Suwannee River,FALSE
WAYPOINT,SUW2577,30.35858365,-82.86004423,4,FALSE,Suwannee River,FALSE
WAYPOINT,SUW2578,30.35897302,-82.85910982,4,FALSE,Suwannee River,FALSE
WAYPOINT,SUW2579,30.35882343,-82.8580965,4,FALSE,Suwannee River,FALSE
WAYPOINT,SUW2580,30.35833828,-82.85722773,4,FALSE,Suwannee River,FALSE
WAYPOINT,SUW2581,30.35764154,-82.85659428,4,FALSE,Suwannee River,FALSE
WAYPOINT,SUW2582,30.35681971,-82.85617113,4,FALSE,Suwannee River,FALSE
WAYPOINT,SUW2583,30.35597788,-82.8558032,4,FALSE,Suwannee River,FALSE
WAYPOINT,SUW2584,30.35511427,-82.8555364,4,FALSE,Suwannee River,FALSE
WAYPOINT,SUW2585,30.35423806,-82.85530119,4,FALSE,Suwannee River,FALSE
WAYPOINT,SUW2586,30.35334004,-82.85524616,4,FALSE,Suwannee River,FALSE
WAYPOINT,SUW2587,30.35273847,-82.85464736,4,FALSE,Suwannee River,FALSE
WAYPOINT,SUW2588,30.35278452,-82.85363403,4,FALSE,Suwannee River,FALSE
WAYPOINT,SUW2589,30.35351938,-82.85312646,4,FALSE,Suwannee River,FALSE
WAYPOINT,SUW2590,30.35441826,-82.85308122,4,FALSE,Suwannee River,FALSE
WAYPOINT,SUW2591,30.35530513,-82.85315783,4,FALSE,Suwannee River,FALSE
WAYPOINT,SUW2592,30.35611662,-82.85359407,4,FALSE,Suwannee River,FALSE
WAYPOINT,SUW2593,30.3569731,-82.85337586,4,FALSE,Suwannee River,FALSE
WAYPOINT,SUW2594,30.35723441,-82.85244058,4,FALSE,Suwannee River,FALSE
WAYPOINT,SUW2595,30.35656178,-82.85182626,4,FALSE,Suwannee River,FALSE
WAYPOINT,SUW2596,30.35568813,-82.85159363,4,FALSE,Suwannee River,FALSE
WAYPOINT,SUW2597,30.35479882,-82.85171736,4,FALSE,Suwannee River,FALSE
WAYPOINT,SUW2598,30.35390292,-82.85181121,4,FALSE,Suwannee River,FALSE
WAYPOINT,SUW2599,30.35300351,-82.85186458,4,FALSE,Suwannee River,FALSE
WAYPOINT,SUW2600,30.35210429,-82.85191495,4,FALSE,Suwannee River,FALSE
WAYPOINT,SUW2601,30.35120363,-82.85194472,4,FALSE,Suwannee River,FALSE
WAYPOINT,SUW2602,30.35031621,-82.8521075,4,FALSE,Suwannee River,FALSE
WAYPOINT,SUW2603,30.34950339,-82.85254643,4,FALSE,Suwannee River,FALSE
WAYPOINT,SUW2604,30.34865731,-82.85254858,4,FALSE,Suwannee River,FALSE
WAYPOINT,SUW2605,30.34818469,-82.85169258,4,FALSE,Suwannee River,FALSE
WAYPOINT,SUW2606,30.34741499,-82.85116294,4,FALSE,Suwannee River,FALSE
WAYPOINT,SUW2607,30.34657014,-82.85087123,4,FALSE,Suwannee River,FALSE
WAYPOINT,SUW2608,30.34641671,-82.84988421,4,FALSE,Suwannee River,FALSE
WAYPOINT,SUW2609,30.34582675,-82.84921191,4,FALSE,Suwannee River,FALSE
WAYPOINT,SUW2610,30.34503347,-82.84872622,4,FALSE,Suwannee River,FALSE
WAYPOINT,SUW2611,30.34438869,-82.84800662,4,FALSE,Suwannee River,FALSE
WAYPOINT,SUW2612,30.34378865,-82.84722989,4,FALSE,Suwannee River,FALSE
WAYPOINT,SUW2613,30.34316578,-82.84647913,4,FALSE,Suwannee River,FALSE
WAYPOINT,SUW2614,30.34249017,-82.84579044,4,FALSE,Suwannee River,FALSE
WAYPOINT,SUW2615,30.34186784,-82.84504198,4,FALSE,Suwannee River,FALSE
WAYPOINT,SUW2616,30.34106197,-82.84461686,4,FALSE,Suwannee River,FALSE
WAYPOINT,SUW2617,30.34079346,-82.84371752,4,FALSE,Suwannee River,FALSE
WAYPOINT,SUW2618,30.34105928,-82.84272445,4,FALSE,Suwannee River,FALSE
WAYPOINT,SUW2619,30.3414858,-82.84194222,4,FALSE,Suwannee River,FALSE
WAYPOINT,SUW2620,30.34236502,-82.84191715,4,FALSE,Suwannee River,FALSE
WAYPOINT,SUW2621,30.34314339,-82.84165264,4,FALSE,Suwannee River,FALSE
WAYPOINT,SUW2622,30.34310077,-82.84064718,4,FALSE,Suwannee River,FALSE
WAYPOINT,SUW2623,30.34285492,-82.83964721,4,FALSE,Suwannee River,FALSE
WAYPOINT,SUW2624,30.34253113,-82.83867869,4,FALSE,Suwannee River,FALSE
